ArtikelId,Artikelnummer,Lieferantenreferenznummer,Artikelbezeichnung,ProduktlinieId,Produktline,ProduktbereichId,Produktbereich,ProduktgruppeId,Produktgruppe,ArtikelgruppeId,Artikelgruppe,MarkeId,Marke,ProduktfamilieId,Produktfamilie,MengeneinheitId,Mengeneinheit,Bestand,KollektionsstatusId,Kollektionsstatus,VerkaufspreisBrutto,ZiffernblattfarbeId,Ziffernblattfarbe,ZiffernblattausfuehrungId,Ziffernblattausfuehrung,ZiffernblattbesatzId,Ziffernblattbesatz,ZiffernblattartId,Ziffernblattart,LuenetteId,Luenette,Ringgroesse,Laenge,Durchmesser,WasserdichteId,Wasserdichte,Limitationsnummer,LimitationVon,WerkartId,Werkart,BandartId,Bandart,BandmaterialId,Bandmaterial,SchliesseId,Schliesse,GlasartId,Glasart,OberflaecheId,Oberflaeche,Selektionskennzeichen,Anlagedatum,Lieferantenbarcode,Notiz,Standardbild,IstReserviert,BoxtypId,Boxtyp,Werknummer,Gehaeusenummer,Hoehe,Breite,Tiefe,KaliberId,Kaliber,BandfarbeId,Bandfarbe,LieferantName1,"LieferantName2",Anzahl,PerlartId,Perlart,PerlgroesseId,Perlgroesse,PerlfarbeId,"Perlfarbe",SteinartId,Steinart,SchliffformId,Schliffform,SteinfarbeId,Steinfarbe,ReinheitId,Reinheit,"CtGewicht",FeingehaltId,Feingehalt,MaterialId,Material,FarbeId,Farbe,"Gesamtgewicht",IdentifikationsfeldId,Identifikationsfeld,IdentifikationswertId,"Identifikationswert","BildName"
12953,112948,"OH 194 RG","Anhänger ""Weltkugel"" aus 750/- Roségold - 19mm",6,Schmuck,37,Diamant,45,Halsschmuck,181,Kette,,,,,,,1,,,"4390,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 12:57:42",,"Anhänger ""Weltkugel"" aus 750/- Roségold - 19mm - Diamanten Erweiterbar - Ein Diamant für jeden Ort,  an dem Sie glücklich waren.",12953-8.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,0025",11,750/ooo,25,Gold,11,Rot,"0,0000",8,"Webshop-Kategorie 1",14456,Schmuckwerk,12953-8.jpg
12955,112950,"OH 134 ST","Anhänger ""Weltkugel"" aus Edelstahl - 23mm ",6,Schmuck,37,Diamant,45,Halsschmuck,181,Kette,,,,,,,3,,,"740,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 13:06:13",,"Anhänger ""Weltkugel"" aus Edelstahl - 23mm. Diamanten Erweiterbar -  Ein Diamant für jeden Ort, an dem Sie glücklich waren. ",12955-9.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,0025",,,,,,,,8,"Webshop-Kategorie 1",14452,Schmuckwerk,12955-9.jpg
12956,112951,"OSA 130 ST","Schlüsselanhänger ""Weltkugel"" aus Edelstahl",6,Schmuck,62,Sonstiges,73,Divers,282,Divers,,,,,,,1,,,"690,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 13:07:51",,"Schlüsselanhänger ""Weltkugel"" aus Edelstahl.",12956-10.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",14448,Schmuckwerk,12956-10.jpg
12957,112952,"GT 295 WG","Damenring ""Alpenring"" in 750/- Roségold",6,Schmuck,42,Gold,46,Handschmuck,119,Damenring,,,,,,,1,,,"5180,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"06.02.2020 13:12:02",,"Damenring ""Alpenring"" in 750/- Roségold mit 29 Diamanten 0,20 ct. TW/si.",12957-839.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,29,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,2000",11,750/ooo,25,Gold,12,rosé,"0,0000",8,"Webshop-Kategorie 1",14460,Schmuckwerk,12957-839.jpg
12959,112954,"GT 705 WG","Damenring ""Cliff"" in 750/- Weißgold mit Diamanten",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"2290,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"06.02.2020 13:19:22",,"Damenring ""Cliff"" in 750/- Weißgold mit 56 Diamanten 0,28 ct. TW/si. Dieser Ring ist als Vorsteckring geeignet. ",12959-14.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,56,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,2800",11,750/ooo,25,Gold,10,Weiß,"0,0000",8,"Webshop-Kategorie 1",14464,Schmuckwerk,12959-14.jpg
12960,112955,FM/AP1-050,"Halsschmuck in 950/- Platin mit 1 Brillanten 0,53 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,45,Halsschmuck,247,Shorty-Collier,,,,,,,1,,,"7159,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 13:21:31",,"Halsschmuck in 950/- Platin mit 1 Brillanten 0,53 ct. TW/vsi von Forevermark. Der klassische Halsschmuck von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12960-322.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,5300",16,950/ooo,30,Platin,,,,8,"Webshop-Kategorie 1",13260,Forevermark,12960-322.jpg
12962,112957,FM/AP1-070,"Halsschmuck in 950/- Platin mit 1 Brillanten 0,74 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,45,Halsschmuck,247,Shorty-Collier,,,,,,,1,,,"10839,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 13:27:00",,"Halsschmuck in 950/- Platin mit 1 Brillanten 0,74 ct. TW/vsi von Forevermark. Der klassische Halsschmuck von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12962-326.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,7400",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13264,Forevermark,12962-326.jpg
12963,112958,"GT 805 WG","Damenring ""Cliff"" aus 750/- Weißgold",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"2200,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 13:32:55",,"Damenring ""Cliff"" aus 750/- Weißgold mit 52 Diamanten 0,26 ct. TW/si. Der Ring ist als Vorsteckring geeignet. ",12963-20.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,52,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,2600",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",14476,Schmuckwerk,12963-20.jpg
12964,112959,FM7F1-010,"Damenring in 950/- Platin mit 1 Brillanten 0,10 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"989,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 13:34:12",,"Damenring in 950/- Platin mit 1 Brillanten 0,1 ct. TW/vsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12964-330.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,1030",16,950/ooo,30,Platin,,,,8,"Webshop-Kategorie 1",13280,Forevermark,12964-330.jpg
12965,112960,"GT 1424 G","Damenring ""Cliff"" aus 750/- Gelbgold",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,2,,,"2290,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"06.02.2020 13:40:25",,"Damenring ""Cliff"" aus 750/- Gelbgold mit 1 Diamanten 0,20 ct. TW/si. ",12965-1004.png,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,2000",11,750/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",14480,Schmuckwerk,12965-1004.png
12967,112962,FM/F1-015,"Damenring in 950/- Platin mit 1 Brillanten 0,14 ct. TW/vvsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"1229,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 13:43:51",,"Damenring in 950/- Platin mit 1 Brillanten 0,14 ct. TW/vvsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12967-334.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",14,"vvsi-Sehr,sehr kleine Einschlüsse","0,1400",16,950/ooo,30,Platin,,,,8,"Webshop-Kategorie 1",13284,Forevermark,12967-334.jpg
12968,112963,"NR 753 ST","Damenring ""Nugget"" aus Stahl",6,Schmuck,62,Sonstiges,46,Handschmuck,282,Divers,,,,,,,1,,,"590,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"06.02.2020 13:48:55",,"Damenring ""Nugget"" aus Stahl - Oval 5,5mm",12968-838.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,,,,,,,,,,,,,,,,,11,750/ooo,22,"Edelstahl mit Gold 750",9,Gelb,"0,0000",8,"Webshop-Kategorie 1",14444,Schmuckwerk,12968-838.jpg
12969,112964,FM/F1-020,"Damenring in 950/- Platin mit 1 Brillanten 0,20 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"1659,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 13:49:09",,"Damenring in 950/- Platin mit 1 Brillanten 0,20 ct. TW/vsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12969-338.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,2000",16,950/ooo,30,Platin,,,,8,"Webshop-Kategorie 1",13288,Forevermark,12969-338.jpg
12972,112967,"NR 763 ST","Damenring ""Nugget"" aus Stahl",6,Schmuck,62,Sonstiges,46,Handschmuck,282,Divers,,,,,,,1,,,"690,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"06.02.2020 13:53:13",,"Damenring ""Nugget"" aus Stahl - Oval 6,5mm",12972-837.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,,,,,,,,,,,,,,,,,11,750/ooo,22,"Edelstahl mit Gold 750",9,Gelb,"0,0000",8,"Webshop-Kategorie 1",14440,Schmuckwerk,12972-837.jpg
12974,112969,FM/F1-025,"Damenring in 950/- Platin mit 1 Brillanten 0,24 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"2099,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 13:55:11",,"Damenring in 950/- Platin mit 1 Brillanten 0,24 ct. TW/vsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12974-342.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,2500",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13292,Forevermark,12974-342.jpg
12976,112971,"NH 113 ST","Anhänger ""Nugget"" ",6,Schmuck,42,Gold,45,Halsschmuck,68,Anhänger,,,,,,,2,,,"990,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 13:58:50",,"Anhänger ""Nugget"" aus 999/- Feingold",12976-30.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,,,,,,,,,,,,,,,,,11,750/ooo,22,"Edelstahl mit Gold 750",9,Gelb,,8,"Webshop-Kategorie 1",14436,Schmuckwerk,12976-30.jpg
12978,112973,"NH 503 ST","Kette mit Goldnugget ",6,Schmuck,42,Gold,45,Halsschmuck,104,"Collier mit Mittelteil",,,,,,,0,,,"490,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:02:22",,"Kette aus Edelstahl mit Goldnugget aus 999/- Feingold. ",12978-32.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,,,,,,,,,,,,,,,,,11,750/ooo,22,"Edelstahl mit Gold 750",9,Gelb,,8,"Webshop-Kategorie 1",14432,Schmuckwerk,12978-32.jpg
12979,112974,FM/F1-025,"Damenring in 950/- Platin mit 1 Brillanten 0,25 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"2099,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 14:02:37",,"Damenring in 950/- Platin mit 1 Brillanten 0,25 ct. TW/vsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12979-346.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,2500",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13296,Forevermark,12979-346.jpg
12981,112976,"SR 575 RG","Kettenring ""Saturn"" in 750/- Roségold mit Brillanten",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"6150,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"06.02.2020 14:06:19",,"Kettenring ""Saturn"" in 750/- Roségold mit 62 Brillanten 0,31 ct. TW/si",12981-836.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,62,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,3100",11,750/ooo,25,Gold,11,Rot,,8,"Webshop-Kategorie 1",14428,Schmuckwerk,12981-836.jpg
12982,112977,FM/F1-050,"Damenring in 950/- Platin mit 1 Brillanten 0,53 ct. River/vsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"6579,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 14:08:26",,"Damenring in 950/- Platin mit 1 Brillanten 0,53 ct. River/vsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12982-350.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,19,"River (E)",13,"vsi-sehr kleine Einschlüsse","0,5300",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13300,Forevermark,12982-350.jpg
12983,112978,"SH 305 RGI","Anhänger ""Saturn"" in 750/- Roségold ",6,Schmuck,37,Diamant,45,Halsschmuck,104,"Collier mit Mittelteil",,,,,,,0,,,"1790,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mattiert,,"06.02.2020 14:09:16",,"Anhänger ""Saturn"" in 750/- Roségold mit 20 Brillanten 0,10 ct. TW/si.",12983-37.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,20,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,1000",11,750/ooo,25,Gold,11,Rot,,8,"Webshop-Kategorie 1",14424,Schmuckwerk,12983-37.jpg
12984,112979,"SO 115 RG","Ohrstecker ""Saturn"" in 750/- Roségold",6,Schmuck,37,Diamant,54,"Kopf- und Ohrschmuck",266,"Stecker klein",,,,,,,1,,,"2190,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:11:56",,"Ohrstecker ""Saturn"" in 750/- Roségold mit 32 Diamanten 0,08 ct. TW/si. ",12984-38.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,32,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,0800",11,750/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14420,Schmuckwerk,12984-38.jpg
12985,112980,FM/F1-070,"Damenring in 950/- Platin mit 1 Brillanten 0,70 ct. TW/vvsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"10399,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 14:12:40",,"Damenring in 950/- Platin mit 1 Brillanten 0,70 ct. TW/vvsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12985-354.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",14,"vvsi-Sehr,sehr kleine Einschlüsse","0,7000",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13304,Forevermark,12985-354.jpg
12986,112981,"DR 267 RG","Damenring ""Glasklar"" in 750/- Roségold mit schwebendem Diamant",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,2,,,"2530,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:15:05",,"Damenring ""Glasklar"" in 750/- Roségold mit schwebendem Diamant 0,04 ct. TW/si.",12986-42.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,0400",11,750/ooo,25,Gold,12,rosé,,8,"Webshop-Kategorie 1",14416,Schmuckwerk,12986-42.jpg
12987,112982,FM/F1-100,"Damenring in 950/- Platin mit 1 Brillanten 1,00 ct. TW/vvsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"23879,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 14:15:54",,"Damenring in 950/- Platin mit 1 Brillanten 1,00 ct. TW/vvsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12987-358.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",14,"vvsi-Sehr,sehr kleine Einschlüsse","1,0200",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13308,Forevermark,12987-358.jpg
12988,112983,"DR 757 STGS","Damenring ""Glasklar"" mit schwebendem Diamant",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"740,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:18:01",,"Damenring ""Glasklar"" aus Edelstahl mit schwebendem Diamant 0,04 ct. TW/si.",12988-44.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,0400",,,,,,,,8,"Webshop-Kategorie 1",14412,Schmuckwerk,12988-44.jpg
12989,112984,"DR 767 STGS","Damenring ""Glasklar"" mit schwebendem Diamanten",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"790,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:19:59",,"Damenring ""Glasklar"" aus Edelstahl mit schwebendem Diamanten 0,07 ct. TW/si.",12989-45.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,0700",,,,,,,,8,"Webshop-Kategorie 1",14408,Schmuckwerk,12989-45.jpg
12990,112985,FM/AP1-100,"Halsschmuck in 950/- Platin mit 1 Brillanten 1,01 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,45,Halsschmuck,247,Shorty-Collier,,,,,,,0,,,"24399,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 14:25:22",,"Halsschmuck in 950/- Platin mit 1 Brillanten 1,01 ct. TW/vsi von Forevermark. Der klassische Halsschmuck von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12990-362.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","1,0100",16,950/ooo,30,Platin,,,,8,"Webshop-Kategorie 1",13276,Forevermark,12990-362.jpg
12992,112987,"DO 367 STGS","Ohrstecker ""Glasklar"" mit schwebendem Diamanten ",6,Schmuck,37,Diamant,54,"Kopf- und Ohrschmuck",266,"Stecker klein",,,,,,,0,,,"1190,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 14:37:43",,"Ohrstecker ""Glasklar"" aus Edelstahl mit schwebendem Diamanten 0,08 ct. TW/si.",12992-49.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,2,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,0800",,,,,,,,8,"Webshop-Kategorie 1",14404,Schmuckwerk,12992-49.jpg
12994,112989,FM/OE1-030,"Ohrschmuck in 950/- Platin mit 2 Brillanten 0,28 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,54,"Kopf- und Ohrschmuck",266,"Stecker klein",,,,,,,0,,,"1659,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 14:46:40",,"Ohrschmuck in 950/- Platin mit 2 Brillanten 0,28 ct. TW/vsi von Forevermark. Der klassische Ohrschmuck von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",12994-428.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,1400",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13436,Forevermark,12994-428.jpg
12996,112991,"DH 257 STGS","Anhänger ""Glasklar"" aus Edelstahl mit einem schwebendem Diamanten",6,Schmuck,37,Diamant,45,Halsschmuck,68,Anhänger,,,,,,,1,,,"1490,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:50:40",,"Anhänger ""Glasklar"" aus Edelstahl mit einem schwebendem Diamanten 0,15 ct. TW/vsi",12996-55.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,1500",,,,,,,,8,"Webshop-Kategorie 1",14400,Schmuckwerk,12996-55.jpg
12998,112993,"DH 807 GS","Anhänger ""Glasklar"" mit schwebendem Diamanten",6,Schmuck,37,Diamant,45,Halsschmuck,68,Anhänger,,,,,,,2,,,"890,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:56:14",,"Anhänger ""Glasklar"" mit schwebendem Diamanten 0,05 ct. TW/vsi. Die Bänder sind in vielen verschiedenen Farben erhältlich. ",12998-59.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,0500",,,,,,,,8,"Webshop-Kategorie 1",14396,Schmuckwerk,12998-59.jpg
13000,112995,"DH 807 GW","Anhänger ""Glasklar"" aus 750/- Roségold - Ohne Kette",6,Schmuck,37,Diamant,45,Halsschmuck,68,Anhänger,,,,,,,1,,,"890,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.02.2020 14:59:13",,"Anhänger ""Glasklar"" mit schwebendem Diamant 0,05 ct. TW/vsi aus 750/- Roségold - Ohne Kette",13000-61.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,0500",,,,,,,,8,"Webshop-Kategorie 1",14392,Schmuckwerk,13000-61.jpg
13003,112998,FM/OE1-140,"Ohrschmuck in 950/- Platin mit 2 Brillanten 1,40 ct. TW/vsi von Forevermark",6,Schmuck,37,Diamant,54,"Kopf- und Ohrschmuck",266,"Stecker klein",,,,,,,1,,,"20219,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 15:05:18",,"Ohrschmuck in 950/- Platin mit 2 Brillanten 1,40 ct. TW/vsi von Forevermark. Der klassische Ohrschmuck von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13003-389.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,7000",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13332,Forevermark,13003-389.jpg
13008,113003,"DA 177/9 ST","Armband ""Glasklar"" mit schwebenden Diamant",6,Schmuck,37,Diamant,40,Armschmuck,75,Armband,,,,,,,2,,,"890,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"06.02.2020 15:24:34",,"Armband ""Glasklar"" mit schwebenden Diamant 0,06 ct. TW/vsi und einem schwarzen Textilarmband.",13008-67.jpg,False,,,,,,,,,,,,"Markus Schmidt GmbH",,1,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",13,"vsi-sehr kleine Einschlüsse","0,0600",,,,,,,,8,"Webshop-Kategorie 1",14388,Schmuckwerk,13008-67.jpg
13010,113005,8043-2002,"Damenring IVY in 750/- Weißgold mit Brillanten 0,10 ct.  TW/si von Silhouette Schmuck",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"990,00",,,,,,,,,,,54,,,,,,,,,,,,,,,,,11,"Matt / Poliert",,"06.02.2020 15:38:36",,"Damenring IVY von Silhouette Schmuck in 750/- Weißgold mit 2 Brillanten 0,10 ct.  TW/si. Dieser zarte Ring aus Weißgold ist flexibel und damit um bis zu 5 Größen dehnbar. Der Damenring garantiert ein angenehmes Tragegefühl. ",13010-675.jpg,False,,,,,,,,1,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,2,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,1000",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",12964,"Silhouette Schmuck",13010-675.jpg
